,is_low_amount_of_data,df_count,ticker_name,is_nan_non_nan_ratio_problematic,nan_count,nan_non_nan_ratio,is_exist_nan_sequence,nan_sequences_count_and_indexes,number_of_nan_sequences,mean_of_nan_sequences_count,is_decimal_point_changed,number_of_corrupted_decimal_point,decimal_point_changed_indexs,is_ticker_stopped,ticker_stopped_diff,is_ticker_data_not_changed,ticker_data_not_changed_dictionary,is_ticker_data_not_exist
69,0.0,605.0,ALRPR,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
70,0.0,605.0,ELRN,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
71,0.0,605.0,AMOT,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
72,0.0,605.0,EMDV,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [2368.0, 1377.0], 'count': [12, 8], 'indexes': [(Timestamp('2018-07-17 00:00:00'), Timestamp('2018-07-31 00:00:00')), (Timestamp('2019-12-11 00:00:00'), Timestamp('2019-12-19 00:00:00'))]}",0
73,0.0,605.0,AMAN,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
74,0.0,605.0,EMCO,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
75,0.0,605.0,ANGL,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [3000.0], 'count': [8], 'indexes': [(Timestamp('2019-01-22 00:00:00'), Timestamp('2019-01-30 00:00:00'))]}",0
76,0.0,605.0,ENDY,0.0,2.0,0.003306,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
77,0.0,287.0,ENLV,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [8110.0], 'count': [10], 'indexes': [(Timestamp('2019-08-11 00:00:00'), Timestamp('2019-08-21 00:00:00'))]}",0
78,0.0,605.0,ENLT,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
79,0.0,605.0,ANLT,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
80,0.0,477.0,ENOG,0.0,1.0,0.002096,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
81,0.0,605.0,ENRG,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
82,0.0,605.0,SRAC,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
83,0.0,605.0,STG,0.0,86.0,0.142149,1.0,"{'index': [(Timestamp('2020-06-01 00:00:00'), Timestamp('2020-09-24 00:00:00'))], 'count': [79]}",1.0,79.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [904.1000366210938, 877.0999908447267, 859.7000122070312, 866.1999702453612, 863.599967956543, 899.899959564209, 885.0000381469728, 856.00004196167, 819.9999809265138, 827.9999732971191, 1050.0, 1042.0000076293943, 1589.0000343322754], 'count': [26, 15, 14, 15, 8, 11, 9, 8, 11, 8, 9, 10, 21], 'indexes': [(Timestamp('2018-05-06 00:00:00'), Timestamp('2018-06-07 00:00:00')), (Timestamp('2018-06-27 00:00:00'), Timestamp('2018-07-16 00:00:00')), (Timestamp('2018-07-18 00:00:00'), Timestamp('2018-08-05 00:00:00')), (Timestamp('2018-08-29 00:00:00'), Timestamp('2018-09-17 00:00:00')), (Timestamp('2018-10-03 00:00:00'), Timestamp('2018-10-11 00:00:00')), (Timestamp('2018-10-23 00:00:00'), Timestamp('2018-11-05 00:00:00')), (Timestamp('2018-11-07 00:00:00'), Timestamp('2018-11-18 00:00:00')), (Timestamp('2018-12-06 00:00:00'), Timestamp('2018-12-16 00:00:00')), (Timestamp('2018-12-25 00:00:00'), Timestamp('2019-01-07 00:00:00')), (Timestamp('2019-01-09 00:00:00'), Timestamp('2019-01-17 00:00:00')), (Timestamp('2019-04-30 00:00:00'), Timestamp('2019-05-09 00:00:00')), (Timestamp('2019-07-03 00:00:00'), Timestamp('2019-07-15 00:00:00')), (Timestamp('2020-01-27 00:00:00'), Timestamp('2020-02-23 00:00:00'))]}",0
84,0.0,605.0,ASGR,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
85,0.0,605.0,APLP,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
86,0.0,605.0,AFPR,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
87,,,APIO.M,,,,,,,,,,,,,,,1
88,0.0,605.0,AFHL,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
89,0.0,605.0,AFRE,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
90,0.0,606.0,AFID,1.0,123.0,0.20297,0.0,"{'index': [], 'count': []}",0.0,0.0,True,18.0,"DatetimeIndex(['2020-02-13', '2020-02-14', '2020-02-18', '2020-02-19',
               '2020-02-20', '2020-02-21', '2020-03-11', '2020-03-12',
               '2020-03-13', '2020-03-16', '2020-03-17', '2020-03-18',
               '2020-04-16', '2020-04-17', '2020-04-20', '2020-04-21',
               '2020-04-22', '2020-04-23'],
              dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,3.0,1.0,"{'value': [11.800000190734865, 8.600000381469728, 4.510000228881836, 4.510000228881836, 4.510000228881836, 4.510000228881836], 'count': [12, 9, 396, 17, 23, 113], 'indexes': [(Timestamp('2018-05-08 00:00:00'), Timestamp('2018-05-22 00:00:00')), (Timestamp('2018-05-25 00:00:00'), Timestamp('2018-06-06 00:00:00')), (Timestamp('2018-07-13 00:00:00'), Timestamp('2020-02-06 00:00:00')), (Timestamp('2020-02-14 00:00:00'), Timestamp('2020-03-09 00:00:00')), (Timestamp('2020-03-12 00:00:00'), Timestamp('2020-04-13 00:00:00')), (Timestamp('2020-04-17 00:00:00'), Timestamp('2020-09-24 00:00:00'))]}",0
91,0.0,605.0,EQTL,0.0,2.0,0.003306,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
92,0.0,605.0,XTLB,0.0,88.0,0.145455,1.0,"{'index': [(Timestamp('2020-06-01 00:00:00'), Timestamp('2020-09-24 00:00:00'))], 'count': [79]}",1.0,79.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
93,0.0,605.0,ACCL,0.0,2.0,0.003306,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [28.5, 27.0, 30.0, 33.0, 33.09999847412109, 38.099998474121094, 51.70000076293945, 50.9000015258789, 54.599998474121094, 46.0, 49.0, 45.0, 44.5, 44.400001525878906, 45.0], 'count': [9, 8, 10, 13, 17, 16, 16, 17, 8, 10, 9, 17, 16, 10, 11], 'indexes': [(Timestamp('2018-05-03 00:00:00'), Timestamp('2018-05-14 00:00:00')), (Timestamp('2018-05-17 00:00:00'), Timestamp('2018-05-27 00:00:00')), (Timestamp('2018-06-10 00:00:00'), Timestamp('2018-06-20 00:00:00')), (Timestamp('2018-08-14 00:00:00'), Timestamp('2018-08-29 00:00:00')), (Timestamp('2018-09-05 00:00:00'), Timestamp('2018-09-26 00:00:00')), (Timestamp('2018-12-30 00:00:00'), Timestamp('2019-01-17 00:00:00')), (Timestamp('2019-03-17 00:00:00'), Timestamp('2019-04-04 00:00:00')), (Timestamp('2019-04-09 00:00:00'), Timestamp('2019-04-30 00:00:00')), (Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-12 00:00:00')), (Timestamp('2019-05-20 00:00:00'), Timestamp('2019-05-30 00:00:00')), (Timestamp('2019-06-03 00:00:00'), Timestamp('2019-06-12 00:00:00')), (Timestamp('2019-06-16 00:00:00'), Timestamp('2019-07-07 00:00:00')), (Timestamp('2019-07-14 00:00:00'), Timestamp('2019-08-01 00:00:00')), (Timestamp('2019-09-23 00:00:00'), Timestamp('2019-10-10 00:00:00')), (Timestamp('2020-01-23 00:00:00'), Timestamp('2020-02-05 00:00:00'))]}",0
94,0.0,605.0,RSEL,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [164.39999389648438, 160.1999969482422], 'count': [8, 8], 'indexes': [(Timestamp('2018-10-14 00:00:00'), Timestamp('2018-10-22 00:00:00')), (Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-09 00:00:00'))]}",0
95,0.0,605.0,ARD,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
96,0.0,605.0,ARYT,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
97,0.0,605.0,ARAN,0.0,2.0,0.003306,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [1529.0, 1479.0, 1351.0, 1020.0], 'count': [8, 8, 9, 8], 'indexes': [(Timestamp('2019-05-30 00:00:00'), Timestamp('2019-06-09 00:00:00')), (Timestamp('2019-07-23 00:00:00'), Timestamp('2019-07-31 00:00:00')), (Timestamp('2020-01-27 00:00:00'), Timestamp('2020-02-05 00:00:00')), (Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-15 00:00:00'))]}",0
98,0.0,605.0,ARNA,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [2.299999952316284, 2.400000095367432, 2.299999952316284, 2.200000047683716, 2.299999952316284, 2.0, 2.0, 1.8999999761581416, 1.8999999761581416, 2.299999952316284, 2.200000047683716, 3.2000000476837163, 2.799999952316284, 3.5999999046325684], 'count': [9, 25, 14, 8, 12, 14, 8, 15, 9, 11, 21, 9, 9, 10], 'indexes': [(Timestamp('2018-05-10 00:00:00'), Timestamp('2018-05-21 00:00:00')), (Timestamp('2018-05-23 00:00:00'), Timestamp('2018-06-25 00:00:00')), (Timestamp('2018-06-27 00:00:00'), Timestamp('2018-07-15 00:00:00')), (Timestamp('2018-07-17 00:00:00'), Timestamp('2018-07-25 00:00:00')), (Timestamp('2018-08-16 00:00:00'), Timestamp('2018-08-30 00:00:00')), (Timestamp('2018-09-27 00:00:00'), Timestamp('2018-10-15 00:00:00')), (Timestamp('2018-10-22 00:00:00'), Timestamp('2018-10-30 00:00:00')), (Timestamp('2018-11-14 00:00:00'), Timestamp('2018-12-03 00:00:00')), (Timestamp('2018-12-11 00:00:00'), Timestamp('2018-12-20 00:00:00')), (Timestamp('2019-06-19 00:00:00'), Timestamp('2019-07-02 00:00:00')), (Timestamp('2019-07-04 00:00:00'), Timestamp('2019-07-31 00:00:00')), (Timestamp('2019-11-05 00:00:00'), Timestamp('2019-11-14 00:00:00')), (Timestamp('2019-11-20 00:00:00'), Timestamp('2019-12-01 00:00:00')), (Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-19 00:00:00'))]}",0
99,0.0,605.0,ARPT,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
100,0.0,605.0,ARKO,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
101,0.0,605.0,ASPR,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
102,0.0,605.0,ASHG,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
103,0.0,605.0,BYAR,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [1076.0, 1101.0, 1150.0, 1123.0, 1128.0], 'count': [8, 19, 21, 11, 13], 'indexes': [(Timestamp('2020-04-21 00:00:00'), Timestamp('2020-05-03 00:00:00')), (Timestamp('2020-05-10 00:00:00'), Timestamp('2020-06-03 00:00:00')), (Timestamp('2020-06-18 00:00:00'), Timestamp('2020-07-15 00:00:00')), (Timestamp('2020-07-19 00:00:00'), Timestamp('2020-08-02 00:00:00')), (Timestamp('2020-08-12 00:00:00'), Timestamp('2020-08-27 00:00:00'))]}",0
104,0.0,390.0,BVC,1.0,85.0,0.217949,1.0,"{'index': [(Timestamp('2020-06-01 00:00:00'), Timestamp('2020-09-24 00:00:00'))], 'count': [79]}",1.0,79.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [91.60000085830687], 'count': [120], 'indexes': [(Timestamp('2019-02-28 00:00:00'), Timestamp('2019-08-13 00:00:00'))]}",0
105,0.0,605.0,BBYL,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
106,0.0,605.0,BONS,0.0,88.0,0.145455,1.0,"{'index': [(Timestamp('2020-06-01 00:00:00'), Timestamp('2020-09-24 00:00:00'))], 'count': [79]}",1.0,79.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
107,0.0,605.0,BOTI,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [382.3999938964844, 381.6000061035156, 374.1000061035156, 352.29998779296875, 354.0, 347.8999938964844, 308.1000061035156, 307.79998779296875, 281.20001220703125, 268.5, 267.10000610351557, 316.0, 636.0, 850.0], 'count': [37, 38, 13, 8, 8, 20, 17, 8, 8, 11, 9, 9, 8, 10], 'indexes': [(Timestamp('2018-05-03 00:00:00'), Timestamp('2018-06-21 00:00:00')), (Timestamp('2018-06-25 00:00:00'), Timestamp('2018-08-14 00:00:00')), (Timestamp('2018-08-30 00:00:00'), Timestamp('2018-09-16 00:00:00')), (Timestamp('2018-09-18 00:00:00'), Timestamp('2018-09-26 00:00:00')), (Timestamp('2018-09-30 00:00:00'), Timestamp('2018-10-08 00:00:00')), (Timestamp('2018-10-21 00:00:00'), Timestamp('2018-11-14 00:00:00')), (Timestamp('2018-11-26 00:00:00'), Timestamp('2018-12-17 00:00:00')), (Timestamp('2018-12-19 00:00:00'), Timestamp('2018-12-27 00:00:00')), (Timestamp('2019-01-14 00:00:00'), Timestamp('2019-01-22 00:00:00')), (Timestamp('2019-02-11 00:00:00'), Timestamp('2019-02-24 00:00:00')), (Timestamp('2019-04-16 00:00:00'), Timestamp('2019-04-25 00:00:00')), (Timestamp('2019-07-23 00:00:00'), Timestamp('2019-08-01 00:00:00')), (Timestamp('2019-12-16 00:00:00'), Timestamp('2019-12-24 00:00:00')), (Timestamp('2020-02-09 00:00:00'), Timestamp('2020-02-19 00:00:00'))]}",0
108,0.0,605.0,ORL,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
109,0.0,605.0,BEZQ,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
110,0.0,605.0,BCOM,0.0,2.0,0.003306,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
111,0.0,605.0,BGI-M,0.0,85.0,0.140496,1.0,"{'index': [(Timestamp('2020-06-01 00:00:00'), Timestamp('2020-09-24 00:00:00'))], 'count': [79]}",1.0,79.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [42.30000078678131, 87.00000047683716, 86.40000224113464, 63.99999856948853, 62.99999952316284], 'count': [241, 14, 13, 34, 18], 'indexes': [(Timestamp('2018-05-03 00:00:00'), Timestamp('2019-04-03 00:00:00')), (Timestamp('2019-05-26 00:00:00'), Timestamp('2019-06-11 00:00:00')), (Timestamp('2019-06-13 00:00:00'), Timestamp('2019-06-30 00:00:00')), (Timestamp('2019-09-05 00:00:00'), Timestamp('2019-11-04 00:00:00')), (Timestamp('2019-11-25 00:00:00'), Timestamp('2019-12-17 00:00:00'))]}",0
112,0.0,605.0,BIG,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
113,0.0,605.0,BIOV,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
114,0.0,605.0,BOLT,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [1439.0, 1094.0, 863.9000244140625], 'count': [8, 8, 8], 'indexes': [(Timestamp('2019-05-01 00:00:00'), Timestamp('2019-05-09 00:00:00')), (Timestamp('2019-08-20 00:00:00'), Timestamp('2019-08-28 00:00:00')), (Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-21 00:00:00'))]}",0
115,0.0,605.0,BLRX,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
116,0.0,154.0,PHGE,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [3562.0], 'count': [10], 'indexes': [(Timestamp('2020-02-23 00:00:00'), Timestamp('2020-03-05 00:00:00'))]}",0
117,0.0,605.0,FIBI,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
118,0.0,605.0,BIRM,0.0,88.0,0.145455,1.0,"{'index': [(Timestamp('2020-06-01 00:00:00'), Timestamp('2020-09-24 00:00:00'))], 'count': [79]}",1.0,79.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [1598.9999771118164, 1592.0000076293945], 'count': [8, 8], 'indexes': [(Timestamp('2019-01-27 00:00:00'), Timestamp('2019-02-04 00:00:00')), (Timestamp('2019-04-14 00:00:00'), Timestamp('2019-04-22 00:00:00'))]}",0
119,0.0,605.0,GOHO,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
120,0.0,605.0,BSEN,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
121,0.0,605.0,BCNV,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
122,0.0,605.0,BWAY,0.0,2.0,0.003306,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
123,0.0,605.0,BRIL,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [779.7000122070312, 654.5, 555.0, 580.0, 457.7999877929688, 508.5, 491.1000061035156], 'count': [8, 8, 18, 13, 9, 9, 9], 'indexes': [(Timestamp('2018-07-25 00:00:00'), Timestamp('2018-08-02 00:00:00')), (Timestamp('2019-06-26 00:00:00'), Timestamp('2019-07-04 00:00:00')), (Timestamp('2019-10-24 00:00:00'), Timestamp('2019-11-17 00:00:00')), (Timestamp('2020-01-30 00:00:00'), Timestamp('2020-02-16 00:00:00')), (Timestamp('2020-03-15 00:00:00'), Timestamp('2020-03-24 00:00:00')), (Timestamp('2020-06-28 00:00:00'), Timestamp('2020-07-07 00:00:00')), (Timestamp('2020-07-19 00:00:00'), Timestamp('2020-07-28 00:00:00'))]}",0
124,0.0,605.0,BRMG,0.0,2.0,0.003306,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
125,0.0,605.0,BRAM,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
126,0.0,605.0,BRAN,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
127,0.0,605.0,BRND,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
128,0.0,605.0,BNRG,0.0,1.0,0.001653,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",False,4.0,1.0,"{'value': [323.3999938964844], 'count': [8], 'indexes': [(Timestamp('2019-07-21 00:00:00'), Timestamp('2019-07-29 00:00:00'))]}",0
